DataR,DataI,y
-1.2346073,-9.2792504,-1
-3.9801012,-8.172267999999999,-1
-2.9842876,-9.193583199999999,-1
-2.3165716,-6.597819599999999,-1
-5.2578048,-7.606137599999999,-1
-2.9626314,-7.7034464,-1
-4.0691112,-8.537739199999999,-1
-2.2101984,-7.1153352,-1
-2.6530144,-6.1373907999999995,-1
-3.256666,-7.0154407999999995,-1
-5.030933999999999,-6.6818032,-1
-2.0589152,-8.1015344,-1
-2.18458,-9.155738399999999,-1
-1.9437267999999999,-8.304493599999999,-1
-2.451142,-7.319254399999999,-1
-3.9975844,-7.4099552,-1
-5.8793052,-9.410469599999999,-1
-3.6748936,-7.9824568,-1
-3.0414079999999997,-7.5168304,-1
-1.1841313,-8.2358696,-1
0.31506029999999996,-7.092481599999999,-1
-2.9713179999999997,-5.4276016,-1
-1.4152732,-6.442876399999999,-1
-2.4004863999999997,-8.5126488,-1
-2.6098884,-9.3236344,-1
-3.6144936,-7.8963496,-1
-3.4460416,-7.2885136,-1
-3.6432312,-8.2558536,-1
-3.1981534,-8.8405376,-1
-2.1027123999999997,-7.492318399999999,-1
-4.4680732,-8.3254816,-1
-1.7796264,-8.1935536,-1
-3.7898384,-8.535810399999999,-1
-1.2031311999999998,-9.8029344,-1
-4.3310708,-7.8246104,-1
-4.8444696,-6.2407512,-1
-1.8516344,-6.8759128,-1
-2.0290702,-5.6210096,-1
-4.1931392,-9.0701504,-1
-2.9978004,-7.8048024,-1
-1.4576206,-7.4911512,-1
-3.9568032,-7.144036,-1
-3.4283732,-7.666608,-1
-3.7526447999999997,-7.466844,-1
-2.4566331999999997,-8.802929599999999,-1
-1.8781181999999998,-7.427568,-1
-3.011252,-7.06656,-1
-1.9274863999999998,-7.635154399999999,-1
0.044988099999999996,-6.6032648,-1
-2.2938747999999998,-8.63984,-1
-2.8141583999999997,-8.32846,-1
-1.6143394,-6.857494399999999,-1
-3.7171719999999997,-6.6105735999999995,-1
-2.3628544,-7.6816128,-1
-2.984584,-8.513187199999999,-1
-2.0922764,-8.0140896,-1
-2.0927211999999997,-7.8941824,-1
-4.5927688,-7.2079303999999995,-1
-4.5280524,-7.1326632,-1
-1.364625,-7.991288,-1
-2.3588456,-7.2280872,-1
-2.4063124,-6.8505816,-1
-3.5671071999999997,-6.8470032,-1
-3.7770363999999996,-7.774920799999999,-1
-2.8521975999999998,-6.7644224,-1
-1.4621294999999999,-7.311876799999999,-1
-2.8307604,-7.630998399999999,-1
-5.2389988,-7.8539344,-1
-0.8195083999999999,-6.904903999999999,-1
-4.0671672,-5.4754656,-1
-3.8844504,-9.210467999999999,-1
-2.8796055999999997,-7.4537872,-1
-4.3186392,-7.3244368,-1
-3.2246888,-7.2186832,-1
-1.4841293,-6.4174055999999995,-1
-1.8776595999999999,-5.946231999999999,-1
-0.8832395,-7.113423999999999,-1
-2.2660708,-8.2085192,-1
-3.4808527999999996,-7.102431999999999,-1
-4.1432696,-7.080036,-1
-0.7588959,-4.5991116,-1
-1.365003,-7.2538936,-1
-2.9948379999999997,-8.892788,-1
-1.5981929,-7.899372,-1
-4.6022272,-9.4478584,-1
-1.5712671999999999,-9.2287824,-1
-3.9409151999999996,-9.2832112,-1
-1.68394,-8.6263328,-1
-3.3286922,-6.3433528,-1
-4.4162032,-6.676278,-1
-1.0664361,-8.077941599999999,-1
-1.261186,-8.132789599999999,-1
-5.0916396,-7.7395296,-1
-0.9462446,-7.0515456,-1
-1.1975691,-5.0820888,-1
-3.70686,-9.301084,-1
-2.8404537999999997,-6.7773376,-1
-3.7203228,-6.2266572,-1
-2.2156564,-7.1493024,-1
-3.1326046,-6.451461999999999,-1
-3.2618378,-6.7365184,-1
-4.598678,-5.9530864,-1
-4.94722,-8.223486399999999,-1
-2.9216652,-7.347653599999999,-1
-3.1758256,-6.293889999999999,-1
-1.7685864,-6.7185768,-1
-3.9240656,-7.9291936,-1
-3.2495754,-7.8506464,-1
-2.5022965999999998,-8.6981336,-1
-1.5835204999999999,-7.5072728,-1
-5.0434032,-5.3016248,-1
-2.6425864,-6.2568404,-1
-2.2057539999999998,-7.567931199999999,-1
-2.2351774,-7.3758184,-1
-3.6716132,-7.7069272,-1
-1.8864329999999998,-8.2037632,-1
-2.0258012,-7.8326199999999995,-1
-1.0803668,-5.8836108,-1
-3.6973488,-5.7166464,-1
0.42530049999999997,-8.5841288,-1
-3.2137286,-5.270130399999999,-1
-3.1529537999999997,-9.123778399999999,-1
-1.7007096,-7.5370592,-1
-4.6739467999999995,-5.9834612,-1
-2.5241064,-6.2383964,-1
-3.6662144,-7.221497599999999,-1
-0.7299196,-6.7055983999999995,-1
-2.6919068,-5.7026183999999995,-1
-3.9803716,-6.403467999999999,-1
-4.2923468,-6.5503744,-1
-4.8504856,-7.2787375999999995,-1
-2.4843178,-4.9613776,-1
-4.4252832,-7.5278848,-1
-2.0334356,-9.532816,-1
-2.15191,-10.486465599999999,-1
-2.0893702,-9.557630399999999,-1
-5.0045344,-6.3365732,-1
-2.4307876,-7.890992,-1
-3.6298616,-6.620883999999999,-1
-3.7919951999999997,-7.4087856,-1
-5.2052344,-7.345908799999999,-1
-3.8689736,-8.605464,-1
-1.6451044,-9.0639392,-1
-2.9306335999999997,-6.834023999999999,-1
-4.3487811999999995,-7.301129599999999,-1
-1.9028015999999999,-8.1154616,-1
-2.087074,-5.076548,-1
-2.1351842,-7.673264,-1
-2.97049,-6.3574228,-1
-4.3246367999999995,-8.1637744,-1
-0.2987527,-6.7723616,-1
-0.903793,-8.3032912,-1
-3.179544,-6.471756,-1
-4.9749696,-6.470168,-1
-5.033962799999999,-6.829974399999999,-1
-1.219484,-7.8255352,-1
-1.78215,-6.914808799999999,-1
-2.094302,-6.742608799999999,-1
-1.012955,-5.847813599999999,-1
-1.304614,-8.130395199999999,-1
-2.3729808,-6.7670672,-1
-2.2480241999999997,-6.7441008,-1
-2.9819275999999997,-7.0394016,-1
-4.585436,-5.6677664,-1
0.8438907999999999,-9.3538512,-1
-1.9168695999999998,-7.145016,-1
-1.7473752,-8.433372799999999,-1
-2.2422076,-9.7053832,-1
-1.6067369999999999,-7.9074,-1
-2.6718582,-8.480502399999999,-1
-1.2746024,-8.194352,-1
-4.106987999999999,-6.8204632,-1
-2.9381676,-9.160822399999999,-1
-2.1273459999999997,-5.5750136,-1
-1.4540187999999998,-7.966959999999999,-1
-3.2901026,-7.6323424,-1
-1.2100151,-7.3981064,-1
-2.2811006,-9.8312496,-1
-0.7675134,-9.0060704,-1
-2.9246594,-8.3346632,-1
-2.2007475999999997,-10.251525599999999,-1
-2.896187,-6.5400203999999995,-1
-1.0349268999999999,-8.581216,-1
-2.088352,-7.9667936,-1
-0.3554366,-8.6833872,-1
-3.3739868,-7.106767199999999,-1
-4.436052,-9.2192384,-1
