DataR,DataI,y
-5.5351408,-17.3911344,-1
-7.1686559999999995,-18.808051199999998,-1
-8.2031136,-16.9006528,-1
-7.5109024,-18.1750048,-1
-8.5075184,-18.055374399999998,-1
-6.0807552,-19.7806768,-1
-13.0345584,-20.7555952,-1
-4.7662036,-20.998188799999998,-1
-4.7592816,-16.699504,-1
-6.430437599999999,-20.2863696,-1
-5.45613,-19.7616592,-1
-8.6288032,-21.062184,-1
-5.837286799999999,-19.3046096,-1
-5.1491064,-18.3448512,-1
-9.7397032,-17.940529599999998,-1
-9.9133528,-16.771016,-1
-5.1982648,-18.3367744,-1
-5.540039999999999,-19.1821552,-1
-7.794407199999999,-19.9593824,-1
-4.8068751999999995,-18.7969456,-1
-5.9102407999999995,-20.2586112,-1
-3.7811556,-16.6559808,-1
-7.4064103999999995,-20.769321599999998,-1
-8.2495928,-21.9852576,-1
-3.8282971999999997,-20.75008,-1
-8.529316,-19.655097599999998,-1
-5.8052144,-21.208425599999998,-1
-9.325726399999999,-20.033833599999998,-1
-6.3376512,-22.2107296,-1
-8.5217128,-18.1230448,-1
-7.1954144,-22.560551999999998,-1
-4.983724,-21.049398399999998,-1
-5.1463088,-20.4472736,-1
-8.3097824,-17.5983408,-1
-3.9148967999999997,-19.2468064,-1
-5.2814192,-14.7564224,-1
-5.8842628,-18.0674816,-1
-6.4842395999999995,-21.9576288,-1
-4.5007604,-19.196848,-1
-3.1062643999999997,-19.1930016,-1
-3.8167432,-17.214899199999998,-1
-10.3064736,-18.856662399999998,-1
-6.9878336,-17.1356544,-1
-7.2335536,-23.9292624,-1
-5.8113155999999995,-14.7085552,-1
-6.9605255999999995,-19.3853968,-1
-6.6427244,-15.6477344,-1
-8.7183584,-18.6874048,-1
-5.126098,-19.878422399999998,-1
-7.979439999999999,-19.719559999999998,-1
-6.632547199999999,-19.999515199999998,-1
-7.9037728,-18.743456,-1
-6.942444,-18.7978208,-1
-5.412488799999999,-17.53344,-1
-6.2889848,-21.108980799999998,-1
-4.7032799999999995,-16.8207856,-1
-3.3075452,-16.3655056,-1
-12.4409464,-14.6008768,-1
-5.587457199999999,-21.50152,-1
-6.511422,-18.5039184,-1
-4.2147192,-19.4808848,-1
-7.0981384,-14.3709536,-1
-5.6178504,-21.990864,-1
-5.412332,-21.593296,-1
-3.1935496,-18.8813776,-1
-2.4943996,-22.379607999999998,-1
-6.5761932,-21.7264864,-1
-3.97822,-20.2330672,-1
-6.6791528,-16.8637248,-1
-4.6190967999999994,-19.684742399999998,-1
-7.580759199999999,-23.34356,-1
-8.61856,-19.2676448,-1
-7.924023999999999,-21.3639472,-1
-3.340141,-17.533328,-1
-10.219899999999999,-17.7575088,-1
-7.7234672,-15.1576816,-1
-6.7592664,-19.7673952,-1
-7.032365599999999,-20.1316672,-1
-10.5289968,-18.970393599999998,-1
5.0072608,-18.1913472,-1
-3.1857754,-15.9817024,-1
-5.5956576,-19.3906624,-1
-7.9025408,-16.3002352,-1
-10.4646992,-21.195446399999998,-1
4.8199027999999995,-18.3276352,-1
-6.4258976,-18.848126399999998,-1
-8.4937376,-19.738352,-1
-6.0087904,-19.8752352,-1
-6.5001988,-16.710633599999998,-1
-5.5499776,-19.1036608,-1
-5.6651596,-19.5761872,-1
-6.9652816,-22.027329599999998,-1
-7.188852799999999,-15.504548799999998,-1
-6.5634904,-18.7766864,-1
-4.5023472,-20.174975999999997,-1
-7.726303199999999,-17.606704,-1
-8.7643984,-14.9127888,-1
-8.7330688,-19.7155424,-1
-8.5878288,-18.963366399999998,-1
-5.6433708,-18.48164,-1
-5.1429084,-18.2001264,-1
-6.3070596,-19.802456,-1
-7.0781376,-17.4526032,-1
-4.0646524,-19.410239999999998,-1
-6.0341124,-18.3297648,-1
-7.8570936,-15.3625168,-1
-4.482908,-19.4929664,-1
-4.520144,-17.829470399999998,-1
-7.063618399999999,-17.817608,-1
-4.0421952,-19.828806399999998,-1
-4.3133536,-19.416737599999998,-1
-7.1945976,-20.7083296,-1
-6.7766519999999995,-20.720304,-1
-7.1502495999999995,-19.8134432,-1
-4.658738,-18.6590624,-1
-4.9637892,-20.410408,-1
-8.755792,-18.155976,-1
-10.7208024,-17.057139199999998,-1
