DataR,DataI,y
-3.6345324,-19.8230432,-1
-4.86146,-18.5768848,-1
-6.9879104,-21.5484448,-1
-6.4846416,-20.1599936,-1
-10.6333136,-18.1294832,-1
-7.1362552,-18.9112288,-1
-6.7605008,-16.611579199999998,-1
-4.4297132,-18.762888,-1
-5.3645768,-17.5899024,-1
-7.0978816,-18.0231696,-1
-7.8535368,-19.631518399999997,-1
-6.2529227999999994,-17.8785776,-1
-9.9962656,-13.321843999999999,-1
-8.2541192,-17.531008,-1
-7.5349512,-18.611865599999998,-1
-5.6794644,-18.732198399999998,-1
-6.2278704,-16.876012799999998,-1
-8.1715704,-17.592356799999997,-1
-6.460698,-19.454463999999998,-1
-1.2716509999999999,-22.6783648,-1
-6.419708,-20.6021888,-1
-5.311289599999999,-18.669147199999998,-1
-4.879673599999999,-21.7489648,-1
-6.448781599999999,-17.3428176,-1
-9.8335216,-21.369792,-1
-5.8468288,-18.315668799999997,-1
-6.8587272,-17.896832,-1
-3.103208,-20.0365312,-1
-3.6018496,-25.0116752,-1
-8.023743999999999,-17.177179199999998,-1
-6.3879904,-21.1950224,-1
-4.2690436,-19.4486624,-1
-5.5778647999999995,-19.588576,-1
-8.7572608,-17.5691328,-1
-6.9207952,-17.447264,-1
-3.1481695999999997,-15.577643199999999,-1
-6.4188431999999995,-19.3927536,-1
-6.7896968,-19.1931024,-1
-7.857799999999999,-18.439830399999998,-1
-4.1432192,-19.9722272,-1
-7.6409616,-22.7520784,-1
-7.1057184,-20.397892799999997,-1
-5.6984395999999995,-17.641208,-1
-7.4191736,-17.0604656,-1
-4.0365648,-15.539848,-1
-8.1314832,-17.8055296,-1
-9.5398856,-20.673955199999998,-1
-5.7539212,-19.824382399999998,-1
-5.7152116,-18.7952176,-1
-6.766561599999999,-19.927256,-1
-9.9933184,-17.010809599999998,-1
-7.5197959999999995,-21.6158096,-1
-3.9918207999999997,-22.0240528,-1
-8.6081976,-18.9834192,-1
-6.7876688,-20.7614128,-1
-3.6232656,-19.078739199999998,-1
-5.5740555999999994,-20.6480992,-1
-3.4498976,-22.3324256,-1
-4.4548372,-18.8468192,-1
-3.1857827999999997,-20.0147008,-1
-9.9135496,-22.955992,-1
-7.6930184,-22.4436304,-1
-6.3589844,-20.4647728,-1
-5.9856891999999995,-13.6090304,-1
-7.8262984,-20.142608,-1
-7.7714848,-18.8224736,-1
-8.0877824,-19.190904,-1
-9.910216799999999,-20.526432,-1
-9.9428704,-17.4203072,-1
-4.998308799999999,-15.372983999999999,-1
-5.6201324,-19.0425856,-1
-3.1617219999999997,-20.6090192,-1
-5.3396647999999995,-19.1032096,-1
-6.5748932,-20.1223472,-1
-3.3891696,-20.941430399999998,-1
-7.698396,-21.8273312,-1
-5.5736756,-20.8832928,-1
-6.064544799999999,-18.229952,-1
-2.94922,-17.1613424,-1
-5.8502127999999995,-21.4377472,-1
-6.8232159999999995,-21.2981008,-1
-6.3616772,-19.947046399999998,-1
-4.4517464,-20.693592,-1
-5.2847624,-19.7332,-1
-8.4292424,-17.859631999999998,-1
-8.710410399999999,-20.6961344,-1
-5.5903675999999995,-17.3573952,-1
-4.677034,-20.759099199999998,-1
-6.715304,-22.076913599999997,-1
-7.0857176,-17.570992,-1
-10.037879199999999,-18.0454272,-1
-11.3640672,-23.0374032,-1
-5.4653279999999995,-21.845825599999998,-1
-5.7268479999999995,-18.8217072,-1
-10.5341176,-19.5645936,-1
-5.956080399999999,-18.343752,-1
-6.375914799999999,-19.346270399999998,-1
-8.943242399999999,-15.8279312,-1
-5.1514684,-17.388814399999998,-1
-7.914064799999999,-16.064854399999998,-1
-3.9529888,-16.8102832,-1
-6.488109199999999,-20.9877344,-1
-9.1314704,-22.189969599999998,-1
-5.903866,-21.1265632,-1
-7.472784,-20.2601712,-1
-8.0632016,-17.2204208,-1
-6.041988,-18.8835744,-1
-8.8779816,-16.781304,-1
-5.4917028,-17.644369599999997,-1
-5.5354192,-19.5221584,-1
-8.1732624,-22.1082048,-1
-7.190410399999999,-19.233201599999997,-1
-2.9773739999999997,-17.045696,-1
