DataR,DataI,y
-5.0557,-14.7204464,-1
-5.0309175999999995,-13.821993599999999,-1
-5.0032268,-13.4959168,-1
-3.7771592,-12.0353488,-1
-4.6987124,-13.3914528,-1
-2.9022455999999996,-11.868684,-1
-6.6564407999999995,-11.791812,-1
-5.8851748,-17.1055168,-1
-5.0181036,-13.9727952,-1
-7.6968688,-14.613011199999999,-1
-6.4760412,-13.245168,-1
-7.6468967999999995,-16.7928896,-1
-4.93536,-11.123147999999999,-1
-4.1328716,-13.7545024,-1
-5.927356,-13.055499999999999,-1
-5.323273599999999,-11.384459999999999,-1
-5.7155816,-11.5312032,-1
-2.4421328,-11.6896544,-1
-4.7497424,-13.239547199999999,-1
-5.410839999999999,-15.7097424,-1
-6.3279372,-11.203576,-1
-6.7242239999999995,-13.5800448,-1
-6.9677472,-14.1154304,-1
-6.4392651999999995,-16.40412,-1
-5.564538799999999,-13.476479999999999,-1
-5.5036656,-14.4549808,-1
-4.7370912,-12.421370399999999,-1
-4.9534632,-13.2105952,-1
-7.9960944,-12.2607144,-1
-3.8780352,-14.8551392,-1
-7.2860488,-15.749334399999999,-1
-4.9694008,-14.414268799999999,-1
-7.8995232,-13.3681776,-1
-5.7965336,-15.574737599999999,-1
-4.959671999999999,-16.3376512,-1
-3.8422343999999997,-11.2774112,-1
-6.478289999999999,-14.180368,-1
-5.5653,-12.714815199999999,-1
-6.624989599999999,-12.6621256,-1
-5.2736152,-14.2259744,-1
-6.6845244,-11.5385824,-1
-4.758333599999999,-12.840987199999999,-1
-5.2934848,-9.6146912,-1
-6.246238,-14.768985599999999,-1
-5.2003416,-14.3660272,-1
-5.6552916,-13.6417104,-1
-6.619047999999999,-14.100004799999999,-1
-6.0885108,-15.9775856,-1
-6.497493599999999,-13.126972799999999,-1
-8.2956216,-14.616433599999999,-1
-5.1359556,-13.7407072,-1
-6.952490399999999,-12.3107752,-1
-4.7195732,-14.958934399999999,-1
-7.0749232,-12.786759199999999,-1
-5.0977648,-14.160478399999999,-1
-5.311074,-16.3137072,-1
-6.6796712,-13.08474,-1
-5.6923204,-13.0699312,-1
-4.7285984,-14.8885968,-1
-7.237136,-12.9644032,-1
-4.3349784,-13.2838768,-1
-5.2212096,-12.5230912,-1
-4.7893536,-12.7438792,-1
-7.005443199999999,-14.1653088,-1
-2.6545068,-14.627303999999999,-1
-6.727163999999999,-15.513575999999999,-1
-5.0588688,-14.302764799999999,-1
-5.8355704,-13.3857904,-1
-7.2231608,-16.9744496,-1
-4.0430868,-15.283278399999999,-1
-7.774995199999999,-13.196585599999999,-1
-6.1646452,-13.7305136,-1
-10.1259864,-15.882128,-1
-6.240482399999999,-14.0234128,-1
-3.6385172,-15.8271616,-1
-8.7782048,-13.982777599999999,-1
-7.4266744,-11.3901984,-1
-4.7216944,-13.9468144,-1
-7.9732936,-12.301879999999999,-1
-7.0073944,-14.996486399999998,-1
-5.1497399999999995,-11.0943784,-1
-4.5633304,-10.5245328,-1
-4.5529268,-12.7143728,-1
-7.4136888,-11.627377599999999,-1
-3.5630688,-14.791039999999999,-1
-6.633952,-14.731432,-1
-7.868754399999999,-12.5297208,-1
-5.6949179999999995,-11.6125712,-1
-6.9247032,-13.368988,-1
-3.6510575999999997,-13.595808,-1
-4.5496456,-14.37124,-1
-3.6048316,-13.622947199999999,-1
-5.6126572,-13.5185184,-1
-6.642916,-14.2951456,-1
-3.7468679999999996,-11.6667688,-1
-3.8126008,-13.659671999999999,-1
-7.495216,-13.1106944,-1
-4.848615199999999,-13.2813944,-1
-4.00589,-12.493475199999999,-1
-7.7407968,-13.749091199999999,-1
-7.333279999999999,-17.1284352,-1
-4.6483652,-11.572385599999999,-1
-5.297096,-10.3558328,-1
-3.9085332,-13.9592656,-1
-5.199396,-11.6082304,-1
-3.6430331999999996,-12.5472544,-1
-3.50326,-13.4996336,-1
-5.2649968,-10.3734472,-1
-5.659422,-13.0378096,-1
-5.8380496,-14.705366399999999,-1
-6.9562512,-13.821612799999999,-1
-2.6828216,-16.0294608,-1
-3.5221107999999997,-12.624504799999999,-1
-6.4928308,-12.6272104,-1
-5.892329999999999,-14.0400256,-1
-6.788217599999999,-12.1578304,-1
-6.614129999999999,-14.225831999999999,-1
-6.3654896,-14.8244656,-1
-6.546555199999999,-13.5814576,-1
-4.6091196,-14.748344,-1
-7.6844392,-13.8871264,-1
-7.5039976,-14.0589712,-1
-5.435016399999999,-15.3043248,-1
-5.0805152,-14.126963199999999,-1
-4.9421707999999995,-16.057527999999998,-1
-6.04125,-12.5727216,-1
-5.950579599999999,-14.4713072,-1
-6.4379364,-14.089100799999999,-1
-8.2825496,-14.9756048,-1
-4.5005972,-16.4209392,-1
-5.4749304,-18.916713599999998,-1
-6.5761992,-13.259996,-1
-6.178971199999999,-13.8819216,-1
-8.8733144,-12.740487199999999,-1
-5.2849204,-15.8503872,-1
-4.3605263999999995,-10.1517008,-1
-3.9977899999999997,-12.566727199999999,-1
-2.7206767999999997,-12.654774399999999,-1
-8.2678584,-13.447483199999999,-1
-5.040941999999999,-15.219099199999999,-1
-4.0600396,-12.4777264,-1
-4.9403847999999995,-11.9167072,-1
-3.0241084,-12.9879888,-1
-7.4257776,-13.0675192,-1
-6.0840068,-10.3087144,-1
-8.1247464,-14.697655999999998,-1
-5.1911512,-12.5831672,-1
-6.5573616,-16.5315088,-1
-5.6067076,-11.263988,-1
-3.9247511999999998,-12.5555136,-1
-4.9382968,-11.787464,-1
-5.6099543999999995,-15.857552,-1
-5.0878124,-14.420432,-1
-6.872429599999999,-15.2226784,-1
