DataR,DataI,y
-5.6803691999999995,-8.390654399999999,-1
-6.6785248,-7.8937056,-1
-5.737923599999999,-9.1736424,-1
-3.9997087999999996,-7.6042944,-1
-6.3300332,-8.830995999999999,-1
-2.5664514,-7.7137848,-1
-6.0296388,-7.377490399999999,-1
-6.60969,-6.943136,-1
-1.9156005999999999,-8.8335024,-1
-5.1198432,-8.797191999999999,-1
-1.4841822,-8.195132,-1
-5.718532799999999,-5.8432075999999995,-1
-5.4954576,-8.4638752,-1
-3.1479124,-8.0496176,-1
-4.769235999999999,-10.673518399999999,-1
-3.6403119999999998,-8.934728,-1
-3.5362519999999997,-9.4297048,-1
-5.333504,-9.341446399999999,-1
-1.9314935999999998,-7.132621599999999,-1
-6.0890612,-9.278438399999999,-1
-4.3809656,-8.5268464,-1
-5.043575199999999,-8.040016,-1
-3.828378,-9.8119328,-1
-2.7880274,-9.3475424,-1
-2.1900787999999998,-7.355796,-1
-5.5602408,-7.8581072,-1
-5.42082,-8.270095999999999,-1
-5.7592972,-8.4114296,-1
-2.2321664,-9.6897544,-1
-3.8258775999999997,-7.847364799999999,-1
-4.9133512,-8.0549872,-1
-2.2889516,-8.9302864,-1
-1.7383191999999998,-8.2006848,-1
-0.4932274,-8.606570399999999,-1
-3.1642732,-6.8849272,-1
-3.5940512,-8.0441776,-1
-4.8074096,-11.077755999999999,-1
-3.3362008,-5.127566799999999,-1
-3.0917187999999998,-7.453028,-1
-4.4605428,-4.863434,-1
-3.4517819999999997,-7.548304,-1
-3.301846,-7.749729599999999,-1
-4.1389144,-8.589402399999999,-1
-6.5492836,-9.9538216,-1
4.9977192,-4.2784835999999995,-1
-3.6763679999999996,-9.8965544,-1
-3.0710604,-6.2881424,-1
-4.820723999999999,-8.281946399999999,-1
-6.248294,-9.851924,-1
-2.9708804,-8.6179936,-1
-5.333658,-7.790672,-1
-4.6778208,-10.657378399999999,-1
-3.6496016,-8.834579999999999,-1
-4.9586863999999995,-9.051684,-1
-3.4808076,-9.3363104,-1
-5.012287199999999,-7.384808,-1
-2.1540236,-8.048499999999999,-1
-2.8553276,-8.7916112,-1
-5.218132799999999,-8.989951999999999,-1
-4.505986,-9.2427472,-1
-4.910792,-7.592788799999999,-1
-3.3062076,-6.083634399999999,-1
-4.6722208,-7.292999999999999,-1
-2.319829,-7.425569599999999,-1
-4.507454,-14.143188799999999,-1
-6.362079199999999,-9.3229128,-1
-5.0951808,-7.548608,-1
-5.5624972,-6.6887552,-1
-6.6433352,-7.5256352,-1
-4.8318156,-8.9404816,-1
-3.2727527999999997,-10.276439199999999,-1
-4.4963456,-10.429687999999999,-1
-5.629087999999999,-6.7534528,-1
-4.5704731999999995,-9.7935088,-1
-6.6557404,-6.9896144,-1
-4.0057696,-6.8804359999999996,-1
-4.5301136,-9.2980704,-1
3.3496259999999998,-2.1532375999999998,-1
-2.9322086,-7.679408,-1
-3.011109,-8.095968,-1
-4.5017476,-7.6259096,-1
-5.4685488,-9.479373599999999,-1
-1.5827738999999998,-7.3476656,-1
-3.7040971999999996,-7.45568,-1
-5.3850624,-5.9294524,-1
-2.7479172,-7.5095136,-1
-2.2591487999999997,-9.2218888,-1
-3.3611996,-10.095675199999999,-1
-4.177532,-7.15972,-1
-5.4330292,-9.2875792,-1
-6.1378968,-8.503195999999999,-1
-4.8166136,-8.6726656,-1
-1.6303128999999998,-6.8679312,-1
-4.636136,-8.0653296,-1
-3.6311112,-9.20066,-1
-4.4443432,-7.459671999999999,-1
-4.969444,-6.5155632,-1
-6.2700248,-9.6232904,-1
-3.887886,-9.4183144,-1
-3.6809384,-9.137912799999999,-1
-3.1655682,-7.069257599999999,-1
-1.6365903,-9.7924568,-1
-5.5236448,-10.550435199999999,-1
-4.507624,-7.902715199999999,-1
-3.2431508,-9.9227064,-1
3.5370779999999997,-5.83096,-1
-4.132817999999999,-9.472759199999999,-1
-3.686112,-8.8355224,-1
-4.1955224,-10.1871776,-1
-4.7004464,-7.452009599999999,-1
-5.0404656,-9.811816799999999,-1
-3.1113884,-7.462164,-1
-3.0636798,-8.3102944,-1
-4.863906399999999,-8.8527568,-1
-5.3450527999999995,-6.252924,-1
-4.2435871999999994,-8.4391432,-1
-4.475192,-7.215787199999999,-1
-5.5941095999999995,-9.1479976,-1
-8.2923944,-9.348303999999999,-1
-1.5996435,-6.810064799999999,-1
-5.519692,-8.0115176,-1
-3.276068,-8.0240752,-1
-3.4822048,-9.645292,-1
-4.9620484,-7.4662248,-1
-4.0319975999999995,-7.2233744,-1
-4.4212511999999995,-7.821803999999999,-1
-5.5346724,-10.4575312,-1
3.9220664,-4.0968992,-1
-3.59904,-9.8346016,-1
-5.9282183999999996,-7.5445408,-1
-4.0241612,-8.9923568,-1
-4.633222,-9.844536,-1
-3.5835055999999996,-9.419276,-1
-4.8956024,-8.197790399999999,-1
-3.2743862,-8.4181904,-1
-3.4093307999999998,-8.991476,-1
-4.2147092,-9.044127999999999,-1
-3.2138614,-9.6768816,-1
4.6762492,-4.38566,-1
-3.5840511999999998,-8.351839199999999,-1
-2.6515899999999997,-7.5682056,-1
-3.84206,-7.9955912,-1
-3.4484276,-8.9956,-1
-4.1475463999999995,-8.9774672,-1
3.3749792,-4.1870648,-1
-3.1342787999999997,-9.5177032,-1
-3.2887032,-7.202856,-1
-3.9234928,-8.7863968,-1
-2.4196915999999997,-7.3737536,-1
4.6366232,-4.55073,-1
-5.8703056,-8.321772,-1
-2.7384703999999997,-10.0650664,-1
-2.4522011999999997,-8.390316799999999,-1
-6.814806399999999,-7.6434048,-1
-5.3961092,-7.632300799999999,-1
-3.1064355999999997,-8.261285599999999,-1
-3.8090507999999996,-6.4263192,-1
-4.17967,-8.9748856,-1
-3.9457435999999997,-9.2990472,-1
-4.5868856,-8.8678416,-1
-4.4493364,-8.04468,-1
-5.4883584,-9.2425976,-1
-2.8726681999999997,-6.938265599999999,-1
-6.811208,-9.6406856,-1
-5.6505399999999995,-9.7310032,-1
-4.1287139999999996,-11.1108808,-1
-3.2135656,-8.5850752,-1
-4.8524068,-9.103404,-1
-4.8046508,-7.591816,-1
-4.7685412,-8.858464,-1
-4.5246319999999995,-8.5420312,-1
-4.350096,-6.114256,-1
-6.796708799999999,-7.8371584,-1
-3.7824383999999998,-8.625776,-1
-6.5760255999999995,-9.9916448,-1
-3.5412643999999998,-7.2547552,-1
3.0632778,-10.172757599999999,-1
-3.2624108,-6.9766528,-1
-3.5296383999999996,-9.3196424,-1
-5.2634028,-8.858428,-1
-5.3433044,-7.6783104,-1
-5.1148536,-8.4281296,-1
-1.5287032,-7.670439999999999,-1
-5.111168,-9.5692136,-1
-4.0359028,-7.9532191999999995,-1
-5.3086348,-7.656020799999999,-1
5.9582136,-4.6129375999999995,-1
-2.13875,-10.6557304,-1
-4.8376044,-9.7709224,-1
-2.7957672,-7.4149616,-1
-5.657973999999999,-8.5195216,-1
-5.3691692,-8.2913552,-1
-1.4126782999999998,-8.5529808,-1
