DataR,DataI,y
-5.501118,-6.534800799999999,-1
-3.0563751999999997,-9.4115296,-1
-2.1231008,-7.7015904,-1
-6.2511256,-7.193724,-1
-3.0550354,-7.3059392,-1
-3.4392047999999997,-7.1430048,-1
-4.928404,-7.5870424,-1
-1.8083368,-8.0753808,-1
-1.983998,-6.6940976,-1
-3.8009731999999996,-9.390136,-1
-4.890244399999999,-8.8222632,-1
-5.0881748,-12.752158399999999,-1
-4.0227656,-10.270772,-1
-2.0900052,-9.8093424,-1
-3.5991516,-8.7145224,-1
-4.119744,-6.654755199999999,-1
-4.5367336,-7.8485688,-1
-2.725736,-6.565544399999999,-1
-3.3432624,-8.8537672,-1
5.4526188,-5.5252472,-1
-4.7690312,-9.6418392,-1
-5.9501007999999995,-11.0543424,-1
-2.9311754,-7.6246776,-1
-4.0717108,-9.230222399999999,-1
-2.7162964,-7.9959896,-1
-3.7689567999999998,-7.40456,-1
-5.0006775999999995,-7.6016791999999995,-1
5.666068,-2.9864088,-1
-2.3382688,-8.4137152,-1
-3.2394002,-9.4035992,-1
-5.5636187999999995,-6.8476159999999995,-1
4.5391828,-6.987603999999999,-1
-3.8874176,-8.5939376,-1
-5.8388792,-6.8533424,-1
-4.0459908,-10.9176488,-1
-5.2744952,-7.3776176,-1
-6.5190304,-7.233656,-1
-3.6451111999999997,-8.957663199999999,-1
-5.4710171999999995,-7.1062096,-1
-3.3894156,-9.1991856,-1
2.0437591999999998,-2.7591292,-1
-4.1917691999999995,-7.843073599999999,-1
-5.0361728,-7.3271136,-1
-5.6932424,-8.5950952,-1
-3.5754808,-9.568439999999999,-1
-6.025696,-6.6508595999999995,-1
-3.7412023999999997,-9.4085336,-1
-4.0164572,-7.0600472,-1
-4.538448799999999,-8.1669664,-1
-3.463254,-7.815538399999999,-1
-6.3770412,-9.0003376,-1
-5.0605736,-7.401739999999999,-1
-5.583937199999999,-8.4380016,-1
-5.350903199999999,-8.8509584,-1
-5.466118,-9.9583552,-1
-5.75876,-10.4128928,-1
-2.8870944,-6.2036983999999995,-1
-2.4196684,-8.6210944,-1
-5.053164799999999,-6.5945804,-1
-4.7953828,-7.0283584,-1
-3.0613335999999998,-6.2433156,-1
-4.3489112,-8.9508528,-1
-4.189824,-11.062373599999999,-1
-2.8076152,-8.1172712,-1
-4.6688408,-8.6636168,-1
-1.7109923999999999,-9.273546399999999,-1
-5.7621572,-6.7572344,-1
-3.4698232,-8.897451199999999,-1
-6.532626,-8.8600128,-1
-4.8835272,-7.3435856,-1
-5.665328,-9.001444,-1
-6.7708303999999995,-11.191932,-1
-2.5513746,-9.8645208,-1
-5.6905512,-7.894104,-1
-1.8859218,-9.3170144,-1
-1.8240184,-10.6377232,-1
4.0850588,-3.7581407999999996,-1
-6.8965448,-9.6055592,-1
-3.8257436,-7.312123199999999,-1
-3.8364011999999996,-9.747176,-1
-5.5663488,-8.5719352,-1
