DataR,DataI,y
-5.7030996,-15.058299199999999,-1
-6.216433599999999,-12.3442592,-1
-7.672724799999999,-13.7351408,-1
-5.4236968,-12.972031999999999,-1
-5.4422391999999995,-16.2116816,-1
-3.8099396,-16.444697599999998,-1
-6.7606936,-13.570913599999999,-1
-4.9957052,-12.998586399999999,-1
-6.199806,-15.0656144,-1
-5.351436,-13.3001016,-1
-4.859192,-12.3343232,-1
-4.6774971999999995,-13.035167999999999,-1
-8.910832,-16.5458464,-1
-5.3082136,-16.0922944,-1
-6.5938336,-15.109819199999999,-1
-5.6255036,-10.5278368,-1
-4.9663812,-14.511811199999999,-1
-6.0655871999999995,-12.521099999999999,-1
-6.5440784,-13.165538399999999,-1
-5.0434116,-16.6564688,-1
-6.431987599999999,-13.9471072,-1
-6.0423668,-12.7572912,-1
-7.5580544,-11.9922176,-1
-6.4627484,-17.5212768,-1
-5.3909747999999995,-13.2310272,-1
-6.4717991999999995,-14.6976544,-1
-4.223142,-11.3915664,-1
-5.2578612,-14.6311568,-1
-6.0546679999999995,-14.8209792,-1
-3.7776264,-13.379239199999999,-1
-4.8805144,-14.7499104,-1
-5.7755632,-14.1217808,-1
-5.4803136,-12.154354399999999,-1
-2.6872436,-14.2529376,-1
-6.402448,-14.8432,-1
-4.8584888,-9.9816656,-1
-4.9371719999999994,-13.4654048,-1
-8.5527336,-10.5071696,-1
-4.006308,-13.4972,-1
-5.986266,-14.614209599999999,-1
-6.4241908,-13.1808944,-1
-5.7386951999999996,-12.997974399999999,-1
-7.5201535999999995,-15.1405696,-1
-5.808452399999999,-12.0649184,-1
-6.9757055999999995,-11.793221599999999,-1
-6.8533488,-16.2443184,-1
-5.842795199999999,-12.3629872,-1
-4.8675172,-14.114033599999999,-1
-4.7211216,-15.0241712,-1
-7.2275592,-14.0439344,-1
-4.6266647999999995,-14.2031408,-1
-5.511993599999999,-12.6896848,-1
-7.1376304,-12.9264552,-1
-5.1854575999999994,-10.8561256,-1
-5.0387444,-14.495968,-1
-4.1698336,-10.36866,-1
-4.5430399999999995,-14.9479536,-1
-7.386024,-12.271057599999999,-1
-7.578859199999999,-14.0359936,-1
-5.084726,-13.284611199999999,-1
-4.7333452,-12.9724048,-1
-4.3470904,-12.6710408,-1
-6.2796252,-14.350296,-1
-2.7561212,-11.5929672,-1
-3.779892,-13.489267199999999,-1
-4.811937599999999,-15.220513599999999,-1
-6.330252,-14.5281056,-1
-4.0451728,-16.430148799999998,-1
-7.9701464,-14.619511999999999,-1
-5.3997139999999995,-14.6989536,-1
-3.4086288,-16.055489599999998,-1
-6.432738,-12.780376799999999,-1
-6.2867932,-12.723078399999999,-1
-6.5683848,-13.6775024,-1
-6.5333608,-12.830288,-1
-7.8194615999999995,-12.6372152,-1
-4.3625996,-14.8765728,-1
-5.21859,-11.4933056,-1
-4.0750696,-12.529329599999999,-1
-5.223858,-12.2797776,-1
-4.4082748,-13.7881152,-1
-4.1534008,-13.9234624,-1
-5.1866411999999995,-15.201748799999999,-1
-2.6052276,-13.4381344,-1
-3.0754272,-14.434184,-1
-5.6923292,-13.7837792,-1
-5.7027272,-12.044632,-1
-6.5746595999999995,-11.6693032,-1
-6.5469392,-12.509399199999999,-1
-6.9877728,-13.079352799999999,-1
-5.6910624,-14.280868799999999,-1
-3.3961752,-11.705442399999999,-1
-7.8888608,-13.0981536,-1
-5.6088736,-11.4208552,-1
-6.6635143999999995,-14.334448,-1
