DataR,DataI,y
-2.7265417999999997,-7.1537488,-1
-5.5427843999999995,-7.643248,-1
-1.8092264,-8.893453599999999,-1
-3.4243911999999996,-4.1865664,-1
-1.5099557,-7.041048,-1
-0.8808423999999999,-6.9407184,-1
-4.074656399999999,-8.1465104,-1
-2.9134522,-8.279247999999999,-1
-4.9354363999999995,-6.5176796,-1
-0.7196165,-6.231432,-1
-1.4785487,-7.6315056,-1
-0.3837814,-8.2883256,-1
-2.2299303999999998,-6.5712736,-1
-2.5239872,-5.998906,-1
-1.2688063,-6.350971599999999,-1
-1.5444693999999999,-6.2557592,-1
-2.9499256,-6.954618399999999,-1
-2.08346,-8.0655656,-1
-4.090193999999999,-8.9653712,-1
-3.8211991999999997,-6.176978399999999,-1
-3.2634928,-7.663956,-1
-3.2402108,-7.976443199999999,-1
-3.0232191999999998,-6.6722459999999995,-1
-2.8842499999999998,-9.5959592,-1
-1.4253474,-8.6883696,-1
-2.5987822,-9.0596824,-1
-1.2269062,-6.8235008,-1
-1.583364,-4.4537344,-1
-3.0331951999999998,-6.6000087999999995,-1
-1.6889718,-9.1177384,-1
-2.9187814,-8.5432016,-1
-1.916756,-7.9862664,-1
-3.3882255999999997,-8.1045008,-1
-2.5337722,-6.3347128,-1
-2.9610692,-6.246925999999999,-1
-2.8909096,-7.578927999999999,-1
-2.4121539999999997,-7.430267199999999,-1
0.1733718,-5.0718876,-1
-1.2064924,-7.7621351999999995,-1
-3.134216,-8.921928,-1
-2.0440671999999998,-8.418528,-1
-4.2912092,-6.3434691999999995,-1
-1.9857884,-7.6758592,-1
-2.0952037999999997,-3.8940808,-1
-1.7565464,-7.5004608,-1
-1.7605419999999998,-7.0518864,-1
-4.5685556,-10.002784799999999,-1
-2.7489486,-8.6763856,-1
-1.9011992,-8.681659999999999,-1
-1.6448266999999999,-7.1778008,-1
-3.9921887999999996,-6.0829936,-1
-1.0004553999999999,-5.69571,-1
-2.9623644,-5.14318,-1
-3.2910291999999997,-8.5990088,-1
-1.4387135,-5.530024,-1
-1.7851435999999998,-5.3603992,-1
-4.982882399999999,-7.583019999999999,-1
-2.3078018,-8.8837264,-1
-3.2090338,-8.9208792,-1
-3.0526636,-7.6868808,-1
-1.5975357,-6.6228,-1
-1.2703296,-6.0384932,-1
-1.8860363999999998,-7.9301568,-1
-2.9404086,-8.6599136,-1
-2.4484407999999998,-6.1066796,-1
-1.73731,-8.980517599999999,-1
-3.660878,-8.834841599999999,-1
-3.5498543999999996,-7.4828871999999995,-1
-2.1424752,-8.3305928,-1
-2.9675848,-6.552192799999999,-1
-1.3502054,-9.483715199999999,-1
-4.1573152,-6.6620016,-1
-3.5710219999999997,-7.36044,-1
-2.2408604,-7.017538399999999,-1
0.4726023,-7.2667687999999995,-1
-3.918736,-8.6295704,-1
-2.6951148,-7.155803199999999,-1
-2.4727216,-7.0199624,-1
-2.2938004,-6.385234,-1
-4.0587868,-8.1338208,-1
-3.8917431999999996,-7.4662272,-1
-1.6058633,-6.613971599999999,-1
-2.6122668,-7.719320799999999,-1
-1.9684852,-5.467492,-1
-1.2953857,-8.224505599999999,-1
-2.8975649999999997,-7.4313248,-1
-1.041505,-8.6692048,-1
-2.2369008,-8.4537712,-1
-4.5198104,-5.394970799999999,-1
-2.0084952,-8.685672799999999,-1
-2.3777496,-7.4568736,-1
-2.1196387999999997,-9.3676744,-1
-4.1932104,-7.246804,-1
-2.243441,-6.9275671999999995,-1
-2.7120934,-8.3004464,-1
-1.2794652,-7.091246399999999,-1
-0.7833972,-6.272307199999999,-1
-3.3324352,-6.771548,-1
-3.8514988,-8.610652,-1
-1.484459,-8.000456,-1
-3.6901024,-6.8979288,-1
0.2394578,-8.245675199999999,-1
-4.2442312,-7.3899976,-1
-3.9442888,-5.446549999999999,-1
-1.0770028999999999,-8.498396,-1
-2.6737108,-8.411608,-1
-1.4117792999999998,-7.9517704,-1
-3.170018,-7.6850128,-1
-3.4238695999999997,-8.882012,-1
-3.691818,-5.5068296,-1
-2.3196779999999997,-6.83554,-1
-2.8801948,-8.2898824,-1
-2.2288107999999998,-9.875504,-1
-1.6808404,-8.1734448,-1
-3.0215856,-6.0307376,-1
-1.5276565,-6.986881599999999,-1
-3.436318,-7.4239288,-1
-3.4157672,-6.1678912,-1
-2.7331429999999997,-5.469596,-1
2.0096689999999997,-6.5061044,-1
-2.9345079999999997,-10.9167464,-1
-3.893058,-6.342312799999999,-1
-4.8284047999999995,-6.3211664,-1
-4.2551488,-7.5076,-1
-2.1880688,-7.019156799999999,-1
-3.2528156,-8.162465599999999,-1
-1.5424886,-8.2102032,-1
-1.9819947999999998,-8.4289416,-1
-2.8909659999999997,-6.63551,-1
-2.2227378,-9.1896816,-1
-5.185364,-5.8906496,-1
-3.6175599999999997,-6.6831472,-1
-0.9862371999999999,-6.740976,-1
-3.7349644,-9.494716,-1
-3.0285697999999996,-7.4024072,-1
-4.8051784,-7.441939199999999,-1
-1.7562052,-6.0604144,-1
-0.643995,-8.521830399999999,-1
-2.9651612,-7.1834408,-1
-1.8222428,-7.39988,-1
-4.953132399999999,-7.0388712,-1
-4.3137488,-8.121669599999999,-1
-4.4189511999999995,-6.0402204,-1
-3.2025441999999997,-8.026135199999999,-1
-4.1554136,-8.029059199999999,-1
-1.9158658,-8.376549599999999,-1
-2.4362968,-7.590507199999999,-1
-3.4349444,-7.9002175999999995,-1
-3.2663303999999997,-6.0629596,-1
-4.6227903999999995,-8.167649599999999,-1
-2.6745612,-5.2826064,-1
-2.2507348,-7.6276264,-1
-3.9267839999999996,-6.1145448,-1
-4.6239216,-9.490504,-1
-3.0354723999999997,-8.388576,-1
-1.8529111999999999,-7.544719199999999,-1
-2.198863,-6.5114784,-1
-4.0367692,-9.8864152,-1
-1.6365402999999998,-8.7328456,-1
-2.8235324,-6.5016688,-1
-2.6836211999999997,-6.2509,-1
-2.092819,-7.684109599999999,-1
-1.6468551,-8.1965792,-1
-3.1976587999999997,-8.4388632,-1
2.9118551999999998,-4.1656672,-1
-4.0195568,-6.658682799999999,-1
-4.6110644,-6.2088344,-1
-2.5222748,-8.1410872,-1
-2.1455688,-6.3223272,-1
-1.2652964,-5.80011,-1
-3.6045499999999997,-7.501399999999999,-1
-3.6153907999999997,-9.47334,-1
-4.504804399999999,-7.453479199999999,-1
-3.7987759999999997,-9.5109624,-1
-3.2418709999999997,-5.682118399999999,-1
-0.9277459,-8.4397384,-1
-2.0127216,-6.4732368,-1
-4.3201896,-7.4666688,-1
-1.5962246999999998,-7.807116799999999,-1
-2.9120711999999997,-4.9468308,-1
-3.8142243999999996,-8.8365072,-1
-2.6462942,-8.986919199999999,-1
-2.311044,-7.7352016,-1
-3.793354,-9.2238712,-1
-4.3355564,-7.465031199999999,-1
-2.4995856,-6.0107728,-1
-3.5546636,-8.9744792,-1
-2.6346947999999997,-8.057304799999999,-1
