DataR,DataI,y
-7.210409599999999,-18.4941344,-1
-8.2403328,-23.2090928,-1
-5.727226,-19.701980799999998,-1
-8.5422864,-18.900256,-1
-7.6333752,-19.266959999999997,-1
-5.1850676,-18.7068176,-1
-6.5164488,-21.7719104,-1
-3.497398,-17.9983984,-1
-7.5383743999999995,-20.788950399999997,-1
-4.2938448,-18.015828799999998,-1
-9.2105984,-21.6051824,-1
-3.9551187999999997,-20.6755648,-1
-5.9212812,-18.2990416,-1
-5.0805332,-20.5211616,-1
-5.2123707999999995,-19.5896688,-1
-5.8923336,-22.843105599999998,-1
-3.2747577999999997,-19.8784912,-1
-6.4555216,-12.4473936,-1
-7.5720952,-20.542296,-1
-6.429451599999999,-20.8745248,-1
-5.1175616,-17.5925248,-1
-8.1104536,-16.379985599999998,-1
-4.418982,-18.872020799999998,-1
-3.4184175999999997,-20.3840464,-1
-5.787599999999999,-14.145536,-1
-11.816488,-19.5104416,-1
-7.724803199999999,-20.3458176,-1
-4.9562124,-20.0523104,-1
-7.8708344,-17.648793599999998,-1
-9.912312,-20.4411632,-1
-7.662043199999999,-19.6545296,-1
-5.0747108,-19.1490112,-1
-5.7485376,-20.325304,-1
-6.623013599999999,-18.4695024,-1
-6.803876,-20.6301408,-1
-7.7878288,-20.246584,-1
-7.115396,-21.334830399999998,-1
-8.8642112,-21.3499488,-1
-8.3430368,-20.311567999999998,-1
-7.1603824,-19.1747808,-1
-10.319163999999999,-22.534569599999998,-1
-7.543715199999999,-19.652529599999998,-1
-5.347134,-22.8371152,-1
-7.3764335999999995,-19.9379728,-1
-4.4533232,-20.903152,-1
-5.9306408,-18.878664,-1
-8.2694488,-19.6691696,-1
-7.54082,-19.1096224,-1
-5.843257599999999,-22.0476016,-1
-6.4277372,-16.75752,-1
-8.343515199999999,-20.0190272,-1
-3.0164836,-20.9810096,-1
-8.9888528,-22.011587199999997,-1
-5.116621599999999,-22.988483199999997,-1
-8.546324,-21.9298032,-1
-6.9261392,-20.7402288,-1
-6.5513224,-18.6017856,-1
-7.742296,-18.751928,-1
-6.864998399999999,-19.491039999999998,-1
-8.0237336,-18.097755199999998,-1
-9.0912544,-16.969943999999998,-1
-7.3932096,-19.839312,-1
-7.3705336,-20.309955199999997,-1
-6.0345775999999995,-18.0879744,-1
-5.8760715999999995,-14.826016,-1
-6.3956615999999995,-19.6507744,-1
-10.7644808,-18.2269792,-1
-4.344482,-19.7583904,-1
-5.569992,-20.7167408,-1
-4.9105924,-23.852591999999998,-1
-8.4973656,-20.34068,-1
-5.6201864,-19.256500799999998,-1
-7.065528,-20.9329936,-1
-8.331254399999999,-20.7588528,-1
-7.1415704,-17.887707199999998,-1
-8.659544,-20.9397312,-1
-7.7699288,-20.036232,-1
-6.7269288,-20.041784,-1
-7.248123199999999,-19.1533488,-1
-9.5093024,-19.2917424,-1
-4.3476292,-19.4165872,-1
-8.4178272,-19.8245616,-1
-5.9468176,-20.4466592,-1
-5.321746399999999,-23.0774944,-1
-5.9916744,-19.1910272,-1
-5.360955199999999,-15.9167616,-1
-7.649561599999999,-21.5522496,-1
-8.2699752,-22.3193904,-1
-3.6897216,-14.820848,-1
-5.941461599999999,-18.910531199999998,-1
-3.0481494,-19.4703488,-1
-5.739939199999999,-13.855225599999999,-1
-2.1433793999999997,-15.0980864,-1
-7.3789088,-19.1363488,-1
-7.6004448,-19.1894736,-1
-4.761276,-21.961187199999998,-1
-3.6295759999999997,-18.7797552,-1
-4.6736692,-17.6162192,-1
-8.7523448,-19.1395968,-1
-5.8176388,-20.220848,-1
-5.8331876,-16.7194784,-1
-6.7078716,-16.1564112,-1
-7.2173696,-20.0553872,-1
-7.2100463999999995,-20.9797872,-1
-9.1243648,-20.1750544,-1
-5.80882,-17.2166464,-1
-7.4497615999999995,-19.07708,-1
-6.3388132,-18.9092368,-1
-7.4418776,-17.440592,-1
-6.7040472,-20.0880992,-1
-6.3227648,-20.1321968,-1
-7.8138096,-18.7861904,-1
-4.304147599999999,-20.3089056,-1
-9.3897,-20.8793328,-1
-5.8082052,-16.8775728,-1
-8.2854896,-20.5648192,-1
-5.495068799999999,-18.2703968,-1
-6.1052615999999995,-16.323135999999998,-1
-3.4297016,-19.176368,-1
-6.8703416,-17.3694448,-1
-4.1156939999999995,-21.0374368,-1
-3.6987696,-17.367359999999998,-1
-8.3685384,-18.894558399999998,-1
-4.3587304,-19.8487088,-1
-9.883948,-21.1618256,-1
-5.7720807999999995,-18.6851296,-1
-9.4633072,-19.9598928,-1
-3.3739892,-16.9059424,-1
-7.621189599999999,-14.8706464,-1
4.1201124,-18.4704896,-1
-5.584405599999999,-20.430695999999998,-1
6.1669448,-18.2116944,-1
-5.5719596,-21.9324944,-1
-6.7969496,-16.878384,-1
-5.9120392,-20.489846399999998,-1
-8.160724,-18.6083008,-1
-1.9474348,-18.2446976,-1
-2.8550641999999997,-18.642380799999998,-1
-6.853665599999999,-21.0168496,-1
-7.137452799999999,-16.3820384,-1
-10.2864952,-20.9922608,-1
-3.1704394,-18.9765952,-1
-7.581658399999999,-20.0337408,-1
-5.8825064,-17.984424,-1
-9.978391199999999,-14.9151264,-1
-5.563876,-20.202395199999998,-1
-8.279152,-16.760894399999998,-1
-6.058812,-23.0032656,-1
-5.2363995999999995,-19.953441599999998,-1
-8.6544448,-20.4183776,-1
-5.8391492,-22.0380704,-1
-8.1114792,-19.3362032,-1
-6.0744324,-20.000166399999998,-1
-5.7122224,-20.2153264,-1
-10.4785816,-21.9037568,-1
-6.948799999999999,-20.4660032,-1
-5.9547652,-13.6665408,-1
-5.114444799999999,-16.253856,-1
-7.64588,-16.793568,-1
-8.571308,-18.656336,-1
-5.5872836,-15.771921599999999,-1
-4.7674068,-19.987512,-1
-7.945509599999999,-21.0880592,-1
-7.315580799999999,-19.611171199999998,-1
-6.600096,-15.9289632,-1
-5.4745172,-21.7501472,-1
-3.5205347999999996,-20.456647999999998,-1
-6.4878268,-21.167395199999998,-1
-5.1619424,-16.110488,-1
-9.028544,-18.7328112,-1
-5.429183999999999,-20.4582464,-1
-7.957613599999999,-18.7438656,-1
-7.9246799999999995,-20.7862848,-1
-4.614464,-19.402368,-1
-6.4396168,-21.808307199999998,-1
-4.5178308,-22.193388799999997,-1
-9.6537904,-20.9288432,-1
-7.774269599999999,-18.067635199999998,-1
-6.5500184,-17.5150432,-1
-2.9900788,-19.6375152,-1
-9.772490399999999,-20.798976,-1
-5.508570799999999,-17.7468608,-1
-6.965808,-19.3049344,-1
-5.4679864,-18.2036704,-1
-3.616494,-17.8320608,-1
-9.150283199999999,-22.783419199999997,-1
-5.4654788,-18.8005536,-1
-6.9910296,-19.5520976,-1
-8.9584576,-20.3700576,-1
-9.077491199999999,-20.5836656,-1
-6.266126799999999,-19.989824,-1
-6.7356304,-21.0272352,-1
-4.9422888,-19.212003199999998,-1
-9.1384872,-20.2812384,-1
-4.3464696,-19.9321776,-1
-6.9853423999999995,-20.240308799999998,-1
-6.1319924,-17.863435199999998,-1
-5.61405,-18.6798656,-1
-6.5158976,-17.6504944,-1
-5.8414855999999995,-15.668816,-1
-6.0559544,-15.237660799999999,-1
-7.9065536,-18.158486399999997,-1
-7.370161599999999,-20.2652176,-1
-6.608365999999999,-21.240942399999998,-1
-5.2068924,-19.9403088,-1
-8.0530144,-21.7169424,-1
-3.2346445999999998,-22.6651968,-1
-7.201448,-17.644175999999998,-1
-6.3025524,-19.749356799999997,-1
-3.1830418,-17.853008,-1
-5.6704864,-15.9078816,-1
-6.665809599999999,-19.6836368,-1
-4.0286684,-20.7198976,-1
-7.172911999999999,-20.6278784,-1
-7.3426392,-18.4492144,-1
-8.8969,-18.4200208,-1
-6.958914399999999,-18.089911999999998,-1
-6.2531928,-17.8924688,-1
-4.9505168,-17.171336,-1
-7.3351944,-21.398239999999998,-1
-6.0350252,-20.435265599999997,-1
-4.0418544,-19.526908799999998,-1
-7.9447392,-19.3164256,-1
-6.0216004,-20.4335472,-1
-5.943302399999999,-18.1230784,-1
-7.96582,-18.7476576,-1
-5.205984,-20.471912,-1
-8.3020344,-18.57124,-1
-5.4702768,-18.3314144,-1
-4.8837668,-16.3214768,-1
-3.7561708,-18.247688,-1
-7.5460784,-17.563944,-1
-5.2210588,-18.3562992,-1
-6.9168552,-19.380843199999997,-1
-5.2380172,-19.283395199999998,-1
-6.045862,-18.5854592,-1
-5.8445336,-19.1068432,-1
-7.413290399999999,-20.488224,-1
-7.116206399999999,-22.446792,-1
-7.8820448,-21.539729599999998,-1
-4.9211788,-22.8828624,-1
-9.2865904,-19.6327328,-1
-5.0384816,-18.536766399999998,-1
-7.3336863999999995,-18.996126399999998,-1
-7.3991744,-17.2572464,-1
-3.4220728,-21.465246399999998,-1
-7.4875224,-16.958144,-1
-5.2752896,-18.1886272,-1
-6.2692624,-17.9894768,-1
-7.1597928,-20.2983744,-1
-0.9106301,-20.4763248,-1
-6.202981599999999,-20.0050256,-1
-10.216647199999999,-18.548976,-1
-3.4595544,-16.885952,-1
-6.9359008,-18.7601568,-1
-6.4285624,-19.993848,-1
-9.1436256,-20.398155199999998,-1
-5.7560012,-21.2189344,-1
-8.7255352,-19.5280576,-1
-6.2484104,-22.160635199999998,-1
-11.556939999999999,-19.351350399999998,-1
-7.5817255999999995,-22.5446064,-1
-7.8416456,-12.9840064,-1
-8.493064799999999,-19.576871999999998,-1
-7.7765856,-19.07368,-1
-6.5067216,-22.755454399999998,-1
-6.5498256,-20.5272832,-1
-6.7702808,-16.9992592,-1
-4.378515999999999,-19.764751999999998,-1
-3.765228,-22.3291872,-1
-8.579237599999999,-19.563328,-1
-7.9432735999999995,-18.9217184,-1
-7.061488799999999,-20.1793792,-1
-2.4738536,-17.5780256,-1
-4.347203599999999,-20.521112,-1
-6.9825488,-17.503135999999998,-1
-7.8044991999999995,-21.881348799999998,-1
-4.2364188,-21.427276799999998,-1
-6.8137023999999995,-19.8066384,-1
-9.123400799999999,-19.8960512,-1
-10.7135824,-18.1469952,-1
-8.7663368,-20.3788592,-1
-5.934346,-18.1563712,-1
-5.5286076,-19.4446944,-1
-7.6018064,-16.5925024,-1
-6.1058432,-16.6211392,-1
-7.4666152,-20.4159328,-1
-6.377002399999999,-18.186787199999998,-1
-8.841443199999999,-17.7335264,-1
-11.2390672,-17.6789088,-1
-3.4668099999999997,-15.470816,-1
-7.280828,-23.2288496,-1
-7.3339967999999995,-19.3040816,-1
-8.797727199999999,-19.946006399999998,-1
-7.636984,-16.5029216,-1
-6.725299199999999,-22.1954048,-1
-5.123565999999999,-21.9918928,-1
-4.3317308,-18.748856,-1
-7.7935592,-19.4459168,-1
-5.1374404,-22.2607552,-1
-4.210916,-24.2672672,-1
-6.4050844,-17.76184,-1
-7.540473599999999,-17.0529008,-1
-6.5941744,-17.4839536,-1
-6.7461104,-20.9018896,-1
-4.7158228,-15.836995199999999,-1
-6.450142,-20.076424,-1
-9.0258904,-20.768609599999998,-1
-6.6288468,-17.6262384,-1
-12.5991976,-18.615206399999998,-1
-8.1117328,-20.909929599999998,-1
-10.8470024,-16.986743999999998,-1
-5.356074,-17.8417104,-1
-6.574482,-21.006092799999998,-1
-9.8991056,-18.680969599999997,-1
-9.450145599999999,-18.1319104,-1
-6.8000376,-21.057582399999998,-1
-9.457529599999999,-19.0853568,-1
-4.9926536,-18.938271999999998,-1
-7.0431224,-19.5315872,-1
-4.747278,-19.1935952,-1
-5.196460399999999,-18.4408784,-1
-7.5661472,-17.4846048,-1
-5.9814376,-19.7851952,-1
-4.955538,-18.5785824,-1
-4.791506399999999,-18.991411199999998,-1
